,region,year,barley,energy forest,fallow land,"field peas for cooking, fodder peas, vetches and field beans",green fodder,green peas,horticulture plants,ley for hay and forage plants,ley for seeds,mixed grain,mixed grain and triticale,not utilized ley for hay and pasture,oats,oil flax,other crops,other untilled arable land,potatoes for processing of starch,rye,spring barley,spring rape,spring turnip rape,spring wheat,sugar beets,table potatoes,total arable land,triticale,unspecified arable land,utilized ley for hay,utilized ley for hay and pasture,utilized pasture,white beans,winter barley,winter rape,winter turnip rape,winter wheat
3355,2132 Nordanstig,1999,0.0,0.0,229.0,2.0,189.0,0.0,43.0,0.0,2.0,85.0,0.0,206.0,441.0,0.0,23.0,190.0,0.0,0.0,608.0,0.0,0.0,0.0,0.0,22.0,5810.0,3.0,0.0,0.0,3769.0,0.0,0.0,0.0,0.0,0.0,0.0
3356,2132 Nordanstig,2001,0.0,0.0,158.0,4.0,271.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,402.0,0.0,63.0,0.0,0.0,0.0,643.0,0.0,0.0,0.0,0.0,9.0,5562.0,9.0,770.0,0.0,3183.0,0.0,0.0,0.0,0.0,0.0,0.0
3357,2132 Nordanstig,2002,0.0,0.0,202.0,0.0,266.0,0.0,19.0,0.0,0.0,10.0,0.0,0.0,394.0,0.0,5.0,51.0,1.0,0.0,645.0,0.0,0.0,0.0,0.0,5.0,5652.0,5.0,835.0,0.0,3216.0,0.0,0.0,0.0,0.0,0.0,0.0
3358,2132 Nordanstig,2003,0.0,0.0,214.0,0.0,238.0,0.0,17.0,0.0,0.0,21.0,0.0,0.0,351.0,0.0,2.0,76.0,0.0,0.0,763.0,0.0,0.0,3.0,0.0,7.0,5166.0,3.0,404.0,0.0,3066.0,0.0,0.0,0.0,0.0,0.0,1.0
3359,2132 Nordanstig,2005,0.0,0.0,370.0,0.0,163.0,0.0,15.0,0.0,0.0,20.0,0.0,0.0,326.0,0.0,2.0,30.0,0.0,0.0,696.0,0.0,0.0,28.0,0.0,8.0,5664.0,0.0,193.0,0.0,3798.0,0.0,0.0,0.0,0.0,0.0,0.0
3360,2161 Ljusdal,1981,3536.0,0.0,282.0,2.0,79.0,0.0,0.0,0.0,8.0,48.0,0.0,130.0,966.0,0.0,10.0,109.0,0.0,14.0,0.0,1.0,0.0,3.0,0.0,120.0,9730.0,0.0,0.0,0.0,4401.0,0.0,0.0,0.0,0.0,0.0,21.0
3361,2161 Ljusdal,1985,3112.0,0.0,773.0,5.0,119.0,0.0,0.0,0.0,15.0,154.0,0.0,57.0,733.0,0.0,13.0,256.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,92.0,9714.0,0.0,0.0,0.0,4369.0,0.0,0.0,0.0,0.0,0.0,7.0
3362,2161 Ljusdal,1989,2877.0,0.0,387.0,17.0,191.0,0.0,0.0,0.0,9.0,52.0,0.0,138.0,620.0,0.0,18.0,120.0,0.0,0.0,0.0,14.0,14.0,1.0,0.0,83.0,9268.0,0.0,0.0,0.0,4714.0,0.0,0.0,0.0,0.0,3.0,10.0
3363,2161 Ljusdal,1990,2770.0,0.0,419.0,19.0,265.0,0.0,0.0,0.0,15.0,0.0,44.0,174.0,638.0,0.0,9.0,60.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,90.0,9213.0,0.0,0.0,0.0,4668.0,0.0,0.0,0.0,0.0,0.0,5.0
3364,2161 Ljusdal,1991,2658.0,0.0,394.0,2.0,209.0,0.0,0.0,0.0,25.0,0.0,37.0,195.0,570.0,0.0,9.0,199.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,83.0,9245.0,0.0,0.0,0.0,4840.0,0.0,0.0,0.0,0.0,0.0,5.0
3365,2161 Ljusdal,1992,2615.0,0.0,366.0,1.0,168.0,0.0,0.0,0.0,18.0,0.0,63.0,166.0,536.0,0.0,14.0,91.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,90.0,9144.0,0.0,0.0,0.0,4993.0,0.0,0.0,0.0,0.0,0.0,3.0
3366,2161 Ljusdal,1993,0.0,0.0,320.0,2.0,0.0,0.0,0.0,3955.0,8.0,70.0,0.0,119.0,502.0,0.0,28.0,83.0,0.0,1.0,2471.0,0.0,10.0,0.0,0.0,88.0,9071.0,0.0,0.0,0.0,0.0,1410.0,0.0,0.0,0.0,0.0,6.0
3367,2161 Ljusdal,1994,0.0,0.0,450.0,3.0,0.0,0.0,0.0,3892.0,26.0,108.0,0.0,166.0,422.0,0.0,13.0,107.0,0.0,2.0,2334.0,0.0,7.0,0.0,0.0,89.0,9067.0,0.0,0.0,0.0,0.0,1449.0,0.0,0.0,0.0,0.0,0.0
3368,2161 Ljusdal,1995,0.0,0.0,454.0,0.0,0.0,0.0,0.0,4345.0,1.0,167.0,0.0,158.0,355.0,0.0,14.0,119.0,0.0,0.0,2182.0,0.0,0.0,0.0,0.0,84.0,9305.0,0.0,0.0,0.0,0.0,1409.0,0.0,11.0,0.0,0.0,5.0
3369,2161 Ljusdal,1999,0.0,0.0,314.0,11.0,275.0,0.0,13.0,0.0,5.0,156.0,0.0,219.0,346.0,0.0,1.0,115.0,0.0,0.0,2105.0,0.0,0.0,0.0,0.0,81.0,9153.0,1.0,0.0,0.0,5511.0,0.0,0.0,0.0,0.0,0.0,0.0
3370,2161 Ljusdal,2001,0.0,0.0,328.0,0.0,503.0,0.0,3.0,0.0,0.0,60.0,0.0,0.0,326.0,0.0,29.0,0.0,0.0,0.0,1678.0,0.0,0.0,0.0,0.0,85.0,8756.0,0.0,600.0,0.0,5117.0,0.0,0.0,28.0,0.0,0.0,0.0
3371,2161 Ljusdal,2002,0.0,0.0,341.0,0.0,446.0,0.0,3.0,0.0,0.0,132.0,0.0,0.0,240.0,0.0,3.0,53.0,0.0,1.0,1565.0,0.0,0.0,0.0,0.0,84.0,8755.0,4.0,552.0,0.0,5301.0,0.0,0.0,22.0,0.0,0.0,7.0
3372,2161 Ljusdal,2003,0.0,0.0,383.0,5.0,495.0,0.0,3.0,0.0,0.0,62.0,0.0,0.0,262.0,0.0,4.0,44.0,0.0,1.0,1713.0,0.0,0.0,0.0,0.0,61.0,8703.0,0.0,459.0,0.0,5209.0,0.0,0.0,0.0,0.0,0.0,3.0
3373,2161 Ljusdal,2005,0.0,0.0,495.0,4.0,481.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,250.0,0.0,12.0,10.0,0.0,0.0,1435.0,0.0,0.0,62.0,0.0,73.0,8860.0,0.0,160.0,0.0,5798.0,0.0,0.0,0.0,0.0,0.0,0.0
3374,2180 Gävle,1981,2030.0,0.0,311.0,2.0,58.0,0.0,0.0,0.0,16.0,31.0,0.0,63.0,869.0,0.0,15.0,63.0,0.0,26.0,0.0,0.0,16.0,5.0,0.0,136.0,5564.0,0.0,0.0,0.0,1913.0,0.0,0.0,0.0,0.0,0.0,10.0
3375,2180 Gävle,1985,2139.0,0.0,224.0,13.0,71.0,0.0,0.0,0.0,5.0,20.0,0.0,111.0,923.0,0.0,38.0,77.0,0.0,9.0,0.0,0.0,23.0,6.0,0.0,121.0,5719.0,0.0,0.0,0.0,1918.0,0.0,0.0,0.0,0.0,7.0,14.0
3376,2180 Gävle,1989,1464.0,0.0,334.0,18.0,38.0,0.0,0.0,0.0,0.0,34.0,0.0,118.0,963.0,0.0,49.0,49.0,0.0,26.0,0.0,0.0,114.0,9.0,0.0,154.0,5486.0,0.0,0.0,0.0,2076.0,0.0,0.0,0.0,0.0,2.0,38.0
3377,2180 Gävle,1990,1422.0,0.0,237.0,10.0,62.0,0.0,0.0,0.0,1.0,0.0,2.0,88.0,994.0,0.0,56.0,59.0,0.0,45.0,0.0,6.0,149.0,8.0,0.0,153.0,5413.0,0.0,0.0,0.0,2056.0,0.0,0.0,0.0,3.0,4.0,58.0
3378,2180 Gävle,1991,1310.0,0.0,296.0,8.0,38.0,0.0,0.0,0.0,0.0,0.0,37.0,76.0,972.0,0.0,58.0,167.0,0.0,24.0,0.0,0.0,159.0,7.0,0.0,141.0,5425.0,0.0,0.0,0.0,2117.0,0.0,0.0,0.0,0.0,1.0,14.0
3379,2180 Gävle,1992,1184.0,0.0,252.0,11.0,25.0,0.0,0.0,0.0,16.0,0.0,20.0,70.0,972.0,0.0,59.0,181.0,0.0,8.0,0.0,13.0,121.0,3.0,0.0,163.0,5391.0,0.0,0.0,0.0,2262.0,0.0,0.0,0.0,0.0,19.0,12.0
3380,2180 Gävle,1993,0.0,0.0,201.0,5.0,0.0,0.0,0.0,1786.0,20.0,7.0,0.0,93.0,989.0,0.0,71.0,132.0,0.0,11.0,1220.0,11.0,113.0,6.0,0.0,165.0,5496.0,0.0,0.0,0.0,0.0,641.0,0.0,0.0,0.0,0.0,25.0
3381,2180 Gävle,1994,0.0,0.0,235.0,22.0,0.0,0.0,0.0,1698.0,21.0,54.0,0.0,96.0,937.0,0.0,70.0,103.0,0.0,11.0,1241.0,0.0,151.0,17.0,0.0,141.0,5432.0,0.0,0.0,0.0,0.0,608.0,0.0,0.0,0.0,0.0,28.0
3382,2180 Gävle,1995,0.0,0.0,375.0,19.0,0.0,0.0,0.0,1866.0,1.0,18.0,0.0,73.0,829.0,0.0,74.0,52.0,0.0,14.0,1276.0,13.0,65.0,9.0,0.0,148.0,5433.0,2.0,0.0,0.0,0.0,556.0,0.0,0.0,0.0,0.0,44.0
3383,2180 Gävle,1999,0.0,13.0,480.0,23.0,75.0,0.0,27.0,0.0,2.0,16.0,0.0,86.0,906.0,0.0,16.0,131.0,0.0,0.0,1133.0,0.0,51.0,13.0,0.0,126.0,5421.0,4.0,0.0,0.0,2290.0,0.0,0.0,0.0,0.0,0.0,29.0
3384,2180 Gävle,2001,0.0,16.0,411.0,35.0,51.0,0.0,10.0,0.0,0.0,17.0,0.0,0.0,770.0,0.0,9.0,0.0,0.0,12.0,1168.0,0.0,18.0,16.0,0.0,103.0,5256.0,21.0,385.0,0.0,2091.0,0.0,0.0,36.0,0.0,0.0,88.0
3385,2180 Gävle,2002,0.0,16.0,417.0,24.0,80.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,775.0,1.0,1.0,21.0,0.0,15.0,1102.0,0.0,12.0,26.0,0.0,95.0,5127.0,34.0,247.0,0.0,2194.0,0.0,0.0,2.0,0.0,0.0,54.0
3386,2180 Gävle,2003,0.0,16.0,504.0,21.0,30.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,749.0,0.0,4.0,14.0,0.0,0.0,1082.0,0.0,46.0,21.0,0.0,91.0,5088.0,25.0,179.0,0.0,2166.0,0.0,0.0,0.0,0.0,0.0,127.0
3387,2180 Gävle,2005,0.0,0.0,670.0,29.0,84.0,0.0,14.0,0.0,6.0,0.0,0.0,0.0,462.0,0.0,16.0,2.0,0.0,9.0,987.0,0.0,44.0,85.0,0.0,103.0,5146.0,0.0,111.0,0.0,2424.0,0.0,0.0,0.0,0.0,0.0,71.0
3388,2181 Sandviken,1981,3223.0,0.0,597.0,11.0,33.0,0.0,0.0,0.0,6.0,109.0,0.0,104.0,2071.0,0.0,15.0,180.0,0.0,6.0,0.0,8.0,40.0,14.0,0.0,60.0,9892.0,0.0,0.0,0.0,3347.0,0.0,0.0,0.0,0.0,0.0,68.0
3389,2181 Sandviken,1985,3378.0,0.0,413.0,21.0,34.0,0.0,0.0,0.0,6.0,120.0,0.0,93.0,2175.0,0.0,14.0,172.0,0.0,25.0,0.0,9.0,167.0,7.0,0.0,50.0,9906.0,0.0,0.0,0.0,3175.0,0.0,0.0,0.0,0.0,5.0,42.0
3390,2181 Sandviken,1989,2374.0,0.0,520.0,28.0,48.0,0.0,0.0,0.0,17.0,75.0,0.0,145.0,2423.0,0.0,16.0,182.0,0.0,61.0,0.0,11.0,339.0,25.0,0.0,58.0,9649.0,0.0,0.0,0.0,3211.0,0.0,0.0,0.0,0.0,50.0,66.0
3391,2181 Sandviken,1990,2286.0,0.0,564.0,32.0,137.0,0.0,0.0,0.0,15.0,0.0,52.0,104.0,2382.0,0.0,15.0,176.0,0.0,73.0,0.0,0.0,351.0,14.0,0.0,64.0,9568.0,0.0,0.0,0.0,3189.0,0.0,0.0,0.0,4.0,7.0,103.0
3392,2181 Sandviken,1991,2094.0,0.0,547.0,17.0,120.0,0.0,0.0,0.0,10.0,0.0,33.0,159.0,2121.0,0.0,56.0,491.0,0.0,40.0,0.0,11.0,310.0,12.0,0.0,57.0,9453.0,0.0,0.0,0.0,3293.0,0.0,0.0,0.0,3.0,7.0,72.0
3393,2181 Sandviken,1992,1640.0,0.0,518.0,15.0,111.0,0.0,0.0,0.0,12.0,0.0,94.0,141.0,2188.0,0.0,73.0,610.0,0.0,7.0,0.0,9.0,342.0,7.0,0.0,67.0,9343.0,0.0,0.0,0.0,3450.0,0.0,0.0,0.0,0.0,0.0,59.0
3394,2181 Sandviken,1993,0.0,0.0,389.0,18.0,0.0,0.0,0.0,2757.0,26.0,102.0,0.0,120.0,2262.0,0.0,77.0,575.0,0.0,13.0,1661.0,0.0,231.0,8.0,0.0,59.0,9248.0,0.0,0.0,0.0,0.0,905.0,0.0,0.0,7.0,6.0,33.0
3395,2181 Sandviken,1994,0.0,0.0,437.0,8.0,0.0,0.0,0.0,2710.0,37.0,80.0,0.0,134.0,2087.0,0.0,91.0,544.0,0.0,2.0,1947.0,4.0,229.0,8.0,0.0,50.0,9257.0,0.0,0.0,0.0,0.0,882.0,0.0,0.0,0.0,0.0,7.0
3396,2181 Sandviken,1995,0.0,0.0,912.0,17.0,0.0,0.0,0.0,2842.0,8.0,61.0,0.0,66.0,1730.0,0.0,58.0,330.0,0.0,4.0,1963.0,2.0,125.0,11.0,0.0,51.0,9112.0,11.0,0.0,0.0,0.0,833.0,0.0,0.0,0.0,0.0,86.0
3397,2181 Sandviken,1999,0.0,41.0,834.0,29.0,30.0,0.0,2.0,0.0,3.0,41.0,0.0,97.0,1842.0,14.0,37.0,236.0,0.0,5.0,2249.0,0.0,97.0,9.0,0.0,36.0,9259.0,8.0,0.0,0.0,3589.0,0.0,0.0,0.0,0.0,0.0,61.0
3398,2181 Sandviken,2001,0.0,53.0,875.0,30.0,66.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,1649.0,0.0,134.0,0.0,0.0,15.0,1977.0,1.0,44.0,24.0,0.0,37.0,8972.0,5.0,356.0,0.0,3467.0,0.0,0.0,49.0,0.0,0.0,156.0
3399,2181 Sandviken,2002,0.0,53.0,1027.0,35.0,91.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,1513.0,0.0,46.0,123.0,0.0,16.0,1805.0,0.0,31.0,65.0,0.0,37.0,8904.0,8.0,257.0,0.0,3643.0,0.0,0.0,11.0,0.0,0.0,131.0
3400,2181 Sandviken,2003,0.0,43.0,1189.0,75.0,89.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,1464.0,0.0,20.0,90.0,0.0,5.0,1585.0,1.0,64.0,85.0,0.0,35.0,8940.0,34.0,199.0,0.0,3710.0,0.0,0.0,0.0,0.0,3.0,238.0
3401,2181 Sandviken,2005,0.0,31.0,1764.0,68.0,96.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,947.0,0.0,57.0,31.0,0.0,10.0,1499.0,0.0,120.0,115.0,0.0,26.0,9059.0,0.0,249.0,0.0,3855.0,0.0,0.0,0.0,0.0,0.0,142.0
3402,2182 Söderhamn,1981,1796.0,0.0,207.0,3.0,48.0,0.0,0.0,0.0,15.0,60.0,0.0,68.0,1027.0,0.0,9.0,103.0,0.0,2.0,0.0,0.0,36.0,2.0,0.0,43.0,6187.0,0.0,0.0,0.0,2755.0,0.0,0.0,0.0,0.0,2.0,11.0
3403,2182 Söderhamn,1985,1712.0,0.0,270.0,8.0,45.0,0.0,0.0,0.0,6.0,69.0,0.0,99.0,920.0,0.0,12.0,109.0,0.0,8.0,0.0,0.0,7.0,2.0,0.0,33.0,6088.0,0.0,0.0,0.0,2780.0,0.0,0.0,0.0,0.0,0.0,8.0
3404,2182 Söderhamn,1989,1317.0,0.0,250.0,12.0,108.0,0.0,0.0,0.0,17.0,61.0,0.0,107.0,758.0,0.0,9.0,69.0,0.0,10.0,0.0,0.0,81.0,7.0,0.0,24.0,5863.0,0.0,0.0,0.0,2990.0,0.0,0.0,0.0,0.0,41.0,2.0
3405,2182 Söderhamn,1990,1195.0,0.0,239.0,14.0,107.0,0.0,0.0,0.0,6.0,0.0,44.0,82.0,780.0,0.0,14.0,75.0,0.0,33.0,0.0,0.0,58.0,5.0,0.0,20.0,5853.0,0.0,0.0,0.0,3126.0,0.0,0.0,0.0,0.0,35.0,20.0
3406,2182 Söderhamn,1991,951.0,0.0,248.0,8.0,81.0,0.0,0.0,0.0,23.0,0.0,43.0,158.0,746.0,0.0,27.0,292.0,1.0,15.0,0.0,0.0,48.0,6.0,0.0,22.0,5636.0,0.0,0.0,0.0,2939.0,0.0,0.0,0.0,0.0,23.0,5.0
3407,2182 Söderhamn,1992,813.0,0.0,338.0,3.0,57.0,0.0,0.0,0.0,18.0,0.0,37.0,161.0,715.0,0.0,24.0,397.0,0.0,4.0,0.0,0.0,60.0,13.0,0.0,28.0,5796.0,0.0,0.0,0.0,3107.0,0.0,0.0,0.0,0.0,17.0,4.0
3408,2182 Söderhamn,1993,0.0,0.0,280.0,2.0,0.0,0.0,0.0,2254.0,7.0,36.0,0.0,95.0,694.0,0.0,39.0,314.0,0.0,2.0,885.0,2.0,43.0,1.0,0.0,30.0,5691.0,0.0,0.0,0.0,0.0,1005.0,0.0,0.0,0.0,0.0,4.0
3409,2182 Söderhamn,1994,0.0,0.0,306.0,3.0,0.0,0.0,0.0,2294.0,16.0,27.0,0.0,107.0,633.0,0.0,18.0,301.0,0.0,3.0,1005.0,0.0,27.0,3.0,0.0,30.0,5761.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,4.0,3.0
3410,2182 Söderhamn,1995,0.0,0.0,341.0,0.0,0.0,0.0,0.0,2276.0,14.0,32.0,0.0,81.0,703.0,0.0,24.0,122.0,0.0,4.0,1027.0,0.0,10.0,1.0,0.0,27.0,5539.0,0.0,0.0,0.0,0.0,865.0,0.0,0.0,0.0,2.0,10.0
3411,2182 Söderhamn,1999,0.0,0.0,301.0,4.0,79.0,0.0,7.0,0.0,0.0,38.0,0.0,86.0,759.0,1.0,1.0,65.0,0.0,1.0,1202.0,0.0,0.0,4.0,0.0,18.0,5395.0,0.0,0.0,0.0,2830.0,0.0,0.0,0.0,0.0,0.0,3.0
3412,2182 Söderhamn,2001,0.0,0.0,247.0,1.0,88.0,0.0,3.0,0.0,2.0,9.0,0.0,0.0,751.0,0.0,26.0,0.0,0.0,0.0,1077.0,0.0,0.0,5.0,0.0,13.0,5247.0,0.0,278.0,0.0,2728.0,0.0,0.0,7.0,0.0,0.0,11.0
3413,2182 Söderhamn,2002,0.0,0.0,290.0,0.0,75.0,0.0,6.0,0.0,3.0,9.0,0.0,0.0,734.0,0.0,2.0,34.0,0.0,5.0,1002.0,0.0,0.0,1.0,0.0,12.0,5137.0,0.0,145.0,0.0,2810.0,0.0,0.0,0.0,0.0,0.0,9.0
3414,2182 Söderhamn,2003,0.0,0.0,365.0,8.0,54.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,741.0,0.0,7.0,59.0,0.0,0.0,998.0,0.0,0.0,0.0,0.0,13.0,5164.0,1.0,133.0,0.0,2766.0,0.0,0.0,0.0,0.0,0.0,11.0
3415,2182 Söderhamn,2005,0.0,0.0,452.0,0.0,77.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,677.0,0.0,0.0,3.0,0.0,0.0,786.0,0.0,0.0,10.0,0.0,11.0,5264.0,0.0,98.0,0.0,3132.0,0.0,0.0,0.0,0.0,0.0,0.0
3416,2183 Bollnäs,1981,4266.0,0.0,258.0,14.0,80.0,0.0,0.0,0.0,12.0,182.0,0.0,67.0,2150.0,0.0,4.0,72.0,0.0,0.0,0.0,14.0,22.0,2.0,0.0,50.0,12846.0,0.0,0.0,0.0,5642.0,0.0,0.0,0.0,0.0,4.0,7.0
3417,2183 Bollnäs,1985,4488.0,0.0,410.0,16.0,70.0,0.0,0.0,0.0,15.0,139.0,0.0,86.0,1966.0,0.0,26.0,87.0,0.0,1.0,0.0,0.0,53.0,1.0,0.0,44.0,12848.0,0.0,0.0,0.0,5421.0,0.0,0.0,0.0,0.0,0.0,25.0
3418,2183 Bollnäs,1989,3505.0,0.0,487.0,7.0,129.0,0.0,0.0,0.0,13.0,147.0,0.0,124.0,1755.0,0.0,20.0,77.0,0.0,15.0,0.0,15.0,201.0,6.0,0.0,33.0,12487.0,0.0,0.0,0.0,5936.0,0.0,0.0,0.0,0.0,0.0,17.0
3419,2183 Bollnäs,1990,3432.0,0.0,472.0,23.0,98.0,0.0,0.0,0.0,21.0,0.0,135.0,123.0,1714.0,0.0,30.0,74.0,0.0,15.0,0.0,0.0,236.0,6.0,0.0,42.0,12590.0,0.0,0.0,0.0,6098.0,0.0,0.0,0.0,4.0,29.0,38.0
3420,2183 Bollnäs,1991,3119.0,0.0,372.0,4.0,109.0,0.0,0.0,0.0,31.0,0.0,99.0,232.0,1591.0,0.0,26.0,406.0,0.0,8.0,0.0,19.0,153.0,9.0,0.0,40.0,12465.0,0.0,0.0,0.0,6209.0,0.0,0.0,0.0,4.0,3.0,31.0
3421,2183 Bollnäs,1992,3034.0,0.0,438.0,3.0,83.0,0.0,0.0,0.0,17.0,0.0,69.0,149.0,1638.0,0.0,21.0,491.0,0.0,17.0,0.0,0.0,166.0,4.0,0.0,42.0,12399.0,0.0,0.0,0.0,6200.0,0.0,0.0,0.0,0.0,21.0,6.0
3422,2183 Bollnäs,1993,0.0,0.0,254.0,1.0,0.0,0.0,0.0,4529.0,24.0,58.0,0.0,109.0,1425.0,0.0,34.0,481.0,0.0,1.0,3290.0,13.0,95.0,2.0,0.0,42.0,12465.0,0.0,0.0,0.0,0.0,2093.0,0.0,0.0,0.0,7.0,9.0
3423,2183 Bollnäs,1994,0.0,0.0,248.0,1.0,0.0,0.0,0.0,4578.0,34.0,63.0,0.0,102.0,1296.0,0.0,31.0,437.0,0.0,6.0,3432.0,7.0,95.0,3.0,0.0,38.0,12404.0,0.0,0.0,0.0,0.0,2020.0,0.0,0.0,0.0,7.0,6.0
3424,2183 Bollnäs,1995,0.0,0.0,591.0,1.0,0.0,0.0,0.0,4665.0,9.0,74.0,0.0,91.0,1232.0,0.0,31.0,184.0,0.0,0.0,3383.0,10.0,40.0,5.0,0.0,35.0,12362.0,0.0,0.0,0.0,0.0,1993.0,0.0,0.0,0.0,0.0,18.0
3425,2183 Bollnäs,1999,0.0,1.0,464.0,16.0,110.0,0.0,8.0,0.0,2.0,69.0,0.0,68.0,1054.0,0.0,1.0,53.0,0.0,0.0,3863.0,0.0,0.0,0.0,0.0,37.0,12138.0,23.0,0.0,0.0,6369.0,0.0,0.0,0.0,0.0,0.0,0.0
3426,2183 Bollnäs,2001,0.0,0.0,499.0,3.0,130.0,0.0,1.0,0.0,0.0,74.0,0.0,0.0,1006.0,0.0,50.0,0.0,0.0,0.0,3748.0,0.0,13.0,10.0,0.0,34.0,11978.0,25.0,482.0,0.0,5885.0,0.0,0.0,15.0,0.0,0.0,2.0
3427,2183 Bollnäs,2002,0.0,1.0,533.0,2.0,147.0,0.0,1.0,0.0,0.0,104.0,0.0,0.0,969.0,0.0,1.0,52.0,0.0,3.0,3572.0,0.0,12.0,0.0,0.0,31.0,11897.0,10.0,377.0,0.0,6046.0,0.0,0.0,27.0,0.0,0.0,8.0
3428,2183 Bollnäs,2003,0.0,0.0,597.0,0.0,173.0,0.0,0.0,0.0,5.0,89.0,0.0,0.0,954.0,0.0,5.0,45.0,0.0,2.0,3455.0,0.0,16.0,4.0,0.0,31.0,11640.0,20.0,234.0,0.0,5987.0,0.0,0.0,0.0,0.0,0.0,24.0
3429,2183 Bollnäs,2005,0.0,0.0,788.0,0.0,149.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,694.0,0.0,7.0,5.0,0.0,0.0,3372.0,0.0,0.0,122.0,0.0,30.0,11932.0,6.0,104.0,0.0,6517.0,0.0,0.0,0.0,0.0,0.0,0.0
3430,2184 Hudiksvall,1981,3416.0,0.0,418.0,15.0,177.0,0.0,0.0,0.0,21.0,328.0,0.0,180.0,2105.0,0.0,4.0,152.0,0.0,11.0,0.0,0.0,24.0,4.0,0.0,130.0,14416.0,0.0,0.0,0.0,7429.0,0.0,0.0,0.0,0.0,0.0,2.0
3431,2184 Hudiksvall,1985,3053.0,0.0,767.0,24.0,203.0,0.0,0.0,0.0,16.0,308.0,0.0,90.0,1966.0,0.0,2.0,225.0,0.0,14.0,0.0,0.0,42.0,0.0,0.0,130.0,14198.0,0.0,0.0,0.0,7346.0,0.0,0.0,0.0,0.0,0.0,12.0
3432,2184 Hudiksvall,1989,2217.0,0.0,664.0,46.0,711.0,0.0,0.0,0.0,41.0,207.0,0.0,223.0,1471.0,0.0,11.0,132.0,0.0,15.0,0.0,0.0,5.0,1.0,0.0,134.0,13883.0,0.0,0.0,0.0,7999.0,0.0,0.0,0.0,0.0,0.0,6.0
3433,2184 Hudiksvall,1990,2234.0,0.0,557.0,45.0,747.0,0.0,0.0,0.0,38.0,0.0,206.0,190.0,1471.0,0.0,12.0,231.0,0.0,22.0,0.0,0.0,12.0,0.0,0.0,141.0,13959.0,0.0,0.0,0.0,8049.0,0.0,0.0,0.0,0.0,0.0,4.0
3434,2184 Hudiksvall,1991,2093.0,0.0,442.0,41.0,576.0,0.0,0.0,0.0,46.0,0.0,240.0,224.0,1398.0,0.0,23.0,313.0,0.0,12.0,0.0,1.0,8.0,10.0,0.0,140.0,13703.0,0.0,0.0,0.0,8117.0,0.0,0.0,0.0,0.0,0.0,19.0
3435,2184 Hudiksvall,1992,1929.0,0.0,498.0,19.0,453.0,0.0,0.0,0.0,43.0,0.0,226.0,224.0,1339.0,0.0,22.0,477.0,0.0,23.0,0.0,0.0,8.0,2.0,0.0,151.0,13683.0,0.0,0.0,0.0,8259.0,0.0,0.0,0.0,0.0,0.0,10.0
3436,2184 Hudiksvall,1993,0.0,0.0,497.0,13.0,0.0,0.0,0.0,7085.0,28.0,182.0,0.0,195.0,1196.0,0.0,30.0,441.0,0.0,10.0,1983.0,0.0,8.0,4.0,0.0,133.0,13671.0,0.0,0.0,0.0,0.0,1861.0,0.0,0.0,0.0,0.0,5.0
3437,2184 Hudiksvall,1994,0.0,0.0,394.0,7.0,0.0,0.0,0.0,7355.0,16.0,211.0,0.0,195.0,1134.0,0.0,23.0,429.0,0.0,3.0,1950.0,0.0,14.0,5.0,0.0,135.0,13814.0,0.0,0.0,0.0,0.0,1935.0,0.0,0.0,0.0,0.0,6.0
3438,2184 Hudiksvall,1995,0.0,0.0,611.0,9.0,0.0,0.0,0.0,7412.0,13.0,358.0,0.0,96.0,994.0,0.0,22.0,198.0,0.0,8.0,1879.0,0.0,6.0,2.0,0.0,133.0,13459.0,0.0,0.0,0.0,0.0,1702.0,0.0,0.0,0.0,0.0,16.0
3439,2184 Hudiksvall,1999,0.0,2.0,402.0,0.0,469.0,0.0,14.0,0.0,10.0,393.0,0.0,171.0,1143.0,0.0,11.0,135.0,0.0,5.0,1971.0,3.0,0.0,13.0,0.0,116.0,13168.0,0.0,0.0,0.0,8311.0,0.0,0.0,0.0,0.0,0.0,0.0
3440,2184 Hudiksvall,2001,0.0,0.0,335.0,5.0,832.0,0.0,9.0,0.0,2.0,120.0,0.0,0.0,969.0,0.0,88.0,0.0,0.0,3.0,1829.0,0.0,0.0,1.0,0.0,98.0,12881.0,0.0,925.0,0.0,7618.0,0.0,0.0,42.0,1.0,0.0,4.0
