"1473 Töreboda","horticulture plants",..,..,..,..,..,..,..,..,..,4,8,5,9,5
"1473 Töreboda","other crops",33,53,22,32,56,65,94,128,116,19,43,3,1,42
"1473 Töreboda","energy forest",..,..,..,..,..,..,..,..,..,66,131,129,134,121
"1473 Töreboda","fallow land",558,389,2709,1593,905,410,425,360,3171,3922,2554,2557,2251,3147
"1473 Töreboda","other untilled arable land",51,36,39,61,2151,2367,2695,2794,449,324,..,31,49,2
"1473 Töreboda","unspecified arable land",..,..,..,..,..,..,..,..,..,..,217,202,90,33
"1480 Göteborg","total arable land",3938,4099,3785,3791,3573,3579,3534,3539,3535,3531,3288,3121,3498,3198
"1480 Göteborg","winter wheat",77,141,203,339,221,192,212,100,141,74,312,54,203,107
"1480 Göteborg","spring wheat",55,116,34,33,24,15,28,48,52,38,19,43,39,23
"1480 Göteborg","rye",22,25,27,26,18,3,9,1,..,..,0,1,..,..
"1480 Göteborg","winter barley",..,..,..,..,..,..,11,6,31,10,2,..,..,..
"1480 Göteborg","barley",973,994,563,525,436,382,..,..,..,..,..,..,..,..
"1480 Göteborg","spring barley",..,..,..,..,..,..,412,459,435,331,135,245,139,181
"1480 Göteborg","oats",1338,1372,1005,878,924,904,882,856,683,859,688,784,698,503
"1480 Göteborg","mixed grain and triticale",..,..,..,68,32,31,..,..,..,..,..,..,..,..
"1480 Göteborg","ley for hay and forage plants",..,..,..,..,..,..,904,1056,1135,..,..,..,..,..
"1480 Göteborg","triticale",..,..,..,..,..,..,14,6,5,5,31,26,51,42
"1480 Göteborg","mixed grain",68,42,20,..,..,..,22,17,29,6,24,9,14,10
"1480 Göteborg","field peas for cooking, fodder peas, vetches and field beans",6,35,36,47,38,38,33,17,18,14,16,16,43,27
"1480 Göteborg","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1480 Göteborg","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1480 Göteborg","green fodder",7,7,39,89,59,48,..,..,..,8,6,5,15,22
"1480 Göteborg","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1480 Göteborg","utilized pasture",..,..,..,..,..,..,510,516,441,..,..,..,..,..
"1480 Göteborg","utilized ley for hay and pasture",933,942,1125,1099,1136,1376,..,..,..,1500,1356,1264,1255,1549
"1480 Göteborg","not utilized ley for hay and pasture",35,13,29,53,123,50,71,58,40,60,..,..,..,..
"1480 Göteborg","ley for seeds",2,2,5,7,2,5,1,..,3,23,11,11,11,..
"1480 Göteborg","table potatoes",45,38,25,27,31,33,26,24,22,17,7,7,7,8
"1480 Göteborg","potatoes for processing of starch",..,..,..,..,..,1,..,..,..,..,1,..,..,..
"1480 Göteborg","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1480 Göteborg","winter rape",1,..,3,9,6,..,..,..,..,..,..,..,..,..
"1480 Göteborg","spring rape",109,113,118,98,94,69,65,54,21,3,..,7,4,33
"1480 Göteborg","winter turnip rape",3,2,..,..,..,..,..,..,..,..,..,..,..,..
"1480 Göteborg","spring turnip rape",50,42,19,11,5,6,6,9,28,..,10,..,..,..
"1480 Göteborg","oil flax",..,..,..,..,..,..,..,..,..,5,2,2,..,..
"1480 Göteborg","horticulture plants",..,..,..,..,..,..,..,..,..,32,26,22,27,23
"1480 Göteborg","other crops",14,25,42,47,53,35,39,38,43,15,15,6,2,11
"1480 Göteborg","energy forest",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1480 Göteborg","fallow land",160,167,441,382,225,206,157,141,353,505,466,489,479,608
"1480 Göteborg","other untilled arable land",40,23,51,53,146,185,133,135,55,25,..,12,15,5
"1480 Göteborg","unspecified arable land",..,..,..,..,..,..,..,..,..,..,161,117,498,33
"1481 Mölndal","total arable land",1413,1363,1264,1205,1187,1198,1181,1186,1194,1098,1018,985,955,1003
"1481 Mölndal","winter wheat",23,34,67,115,28,45,40,24,38,..,52,7,37,7
"1481 Mölndal","spring wheat",9,5,44,6,3,..,7,2,2,6,..,9,..,14
"1481 Mölndal","rye",5,8,7,6,2,..,2,2,2,..,..,0,0,..
"1481 Mölndal","winter barley",..,..,..,..,..,..,..,..,..,..,4,9,..,..
"1481 Mölndal","barley",241,251,116,99,120,93,..,..,..,..,..,..,..,..
"1481 Mölndal","spring barley",..,..,..,..,..,..,82,84,98,98,41,41,49,30
"1481 Mölndal","oats",360,351,208,202,221,184,209,213,156,156,156,171,144,120
"1481 Mölndal","mixed grain and triticale",..,..,..,10,14,13,..,..,..,..,..,..,..,..
"1481 Mölndal","ley for hay and forage plants",..,..,..,..,..,..,372,371,443,..,..,..,..,..
"1481 Mölndal","triticale",..,..,..,..,..,..,..,..,2,10,12,4,13,..
"1481 Mölndal","mixed grain",30,30,15,..,..,..,4,20,12,2,..,2,3,1
"1481 Mölndal","field peas for cooking, fodder peas, vetches and field beans",2,6,14,1,1,..,1,..,..,..,..,..,0,..
"1481 Mölndal","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1481 Mölndal","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1481 Mölndal","green fodder",8,4,18,14,12,6,..,..,..,5,1,7,..,..
"1481 Mölndal","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1481 Mölndal","utilized pasture",..,..,..,..,..,..,280,335,303,..,..,..,..,..
"1481 Mölndal","utilized ley for hay and pasture",597,586,549,568,581,678,..,..,..,687,547,537,561,671
"1481 Mölndal","not utilized ley for hay and pasture",18,8,26,19,45,15,38,20,16,38,..,..,..,..
"1481 Mölndal","ley for seeds",..,..,6,7,1,..,..,..,..,..,..,..,..,..
"1481 Mölndal","table potatoes",14,11,16,15,15,14,12,8,7,4,4,3,2,2
"1481 Mölndal","potatoes for processing of starch",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1481 Mölndal","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1481 Mölndal","winter rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1481 Mölndal","spring rape",..,4,..,1,..,..,..,..,..,..,..,..,..,..
"1481 Mölndal","winter turnip rape",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1481 Mölndal","spring turnip rape",38,18,8,6,14,19,5,2,1,5,..,..,..,..
"1481 Mölndal","oil flax",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1481 Mölndal","horticulture plants",..,..,..,..,..,..,..,..,..,9,3,4,5,7
"1481 Mölndal","other crops",16,16,12,11,15,11,16,15,13,1,6,..,3,..
"1481 Mölndal","energy forest",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1481 Mölndal","fallow land",38,28,149,121,59,31,46,39,85,57,51,65,57,109
"1481 Mölndal","other untilled arable land",14,3,9,4,56,89,69,53,17,20,..,7,18,..
"1481 Mölndal","unspecified arable land",..,..,..,..,..,..,..,..,..,..,142,119,63,28
"1482 Kungälv","total arable land",6757,6999,6836,6763,6562,6595,6703,6638,6689,6531,6370,6373,6221,6390
"1482 Kungälv","winter wheat",65,230,310,502,233,341,389,245,260,165,608,202,511,221
"1482 Kungälv","spring wheat",36,113,53,41,42,40,30,14,70,93,37,68,52,25
"1482 Kungälv","rye",4,17,27,29,8,10,7,9,7,13,..,..,12,..
"1482 Kungälv","winter barley",..,..,..,..,..,..,17,25,16,1,..,..,..,2
"1482 Kungälv","barley",1209,1164,560,529,520,418,..,..,..,..,..,..,..,..
"1482 Kungälv","spring barley",..,..,..,..,..,..,451,412,590,492,173,238,201,263
"1482 Kungälv","oats",1748,1926,1583,1373,1541,1378,1270,1420,1133,1307,1028,1307,1077,913
"1482 Kungälv","mixed grain and triticale",..,..,..,105,111,98,..,..,..,..,..,..,..,..
"1482 Kungälv","ley for hay and forage plants",..,..,..,..,..,..,2525,2562,2746,..,..,..,..,..
"1482 Kungälv","triticale",..,..,..,..,..,..,11,7,11,11,10,..,7,12
"1482 Kungälv","mixed grain",195,241,146,..,..,..,58,80,55,82,55,48,50,38
"1482 Kungälv","field peas for cooking, fodder peas, vetches and field beans",15,56,21,19,4,6,1,1,3,24,38,29,34,25
"1482 Kungälv","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1482 Kungälv","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1482 Kungälv","green fodder",34,38,21,31,30,25,..,..,..,25,30,24,7,141
"1482 Kungälv","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1482 Kungälv","utilized pasture",..,..,..,..,..,..,1165,1207,1034,..,..,..,..,..
"1482 Kungälv","utilized ley for hay and pasture",2841,2741,3131,3186,3198,3386,..,..,..,3487,3273,3327,3270,3743
"1482 Kungälv","not utilized ley for hay and pasture",35,41,86,113,141,92,44,52,57,103,..,..,..,..
"1482 Kungälv","ley for seeds",39,41,16,14,11,81,85,78,4,29,81,54,37,78
"1482 Kungälv","table potatoes",50,42,33,33,26,26,23,22,21,8,4,4,3,2
"1482 Kungälv","potatoes for processing of starch",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1482 Kungälv","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1482 Kungälv","winter rape",..,2,1,13,3,..,..,..,3,..,..,..,..,..
"1482 Kungälv","spring rape",58,60,57,46,19,11,52,77,5,..,..,13,12,..
"1482 Kungälv","winter turnip rape",..,4,4,..,..,..,5,..,..,..,..,..,..,..
"1482 Kungälv","spring turnip rape",73,30,11,7,57,20,..,10,7,..,..,..,..,..
"1482 Kungälv","oil flax",..,..,..,..,..,..,..,..,..,2,1,1,1,..
"1482 Kungälv","horticulture plants",..,..,..,..,..,..,..,..,..,7,2,0,2,3
"1482 Kungälv","other crops",14,8,9,11,10,12,25,29,15,1,37,10,2,27
"1482 Kungälv","energy forest",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1482 Kungälv","fallow land",320,220,721,685,394,348,300,208,571,581,601,675,685,760
"1482 Kungälv","other untilled arable land",21,25,46,26,214,303,245,180,83,101,..,37,38,25
"1482 Kungälv","unspecified arable land",..,..,..,..,..,..,..,..,..,..,390,337,221,93
"1484 Lysekil","total arable land",3566,3511,3456,3448,3332,3317,3421,3338,3242,3289,3092,3078,3092,3110
"1484 Lysekil","winter wheat",24,70,139,310,187,144,325,259,186,145,377,145,293,172
"1484 Lysekil","spring wheat",30,33,9,25,34,27,31,19,17,53,19,27,25,..
"1484 Lysekil","rye",7,13,34,31,15,10,13,10,5,10,4,..,5,..
"1484 Lysekil","winter barley",..,..,..,..,..,..,1,4,2,1,..,..,..,..
"1484 Lysekil","barley",453,502,306,217,249,248,..,..,..,..,..,..,..,..
"1484 Lysekil","spring barley",..,..,..,..,..,..,232,256,312,185,79,96,81,123
"1484 Lysekil","oats",882,849,646,570,568,476,444,440,404,514,405,515,448,430
"1484 Lysekil","mixed grain and triticale",..,..,..,151,208,227,..,..,..,..,..,..,..,..
"1484 Lysekil","ley for hay and forage plants",..,..,..,..,..,..,1201,1204,1159,..,..,..,..,..
"1484 Lysekil","triticale",..,..,..,..,..,..,4,3,7,..,36,4,36,5
"1484 Lysekil","mixed grain",346,348,257,..,..,..,200,226,205,211,147,196,145,144
"1484 Lysekil","field peas for cooking, fodder peas, vetches and field beans",5,40,30,40,17,50,15,12,25,19,23,35,14,3
"1484 Lysekil","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1484 Lysekil","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1484 Lysekil","green fodder",24,12,19,14,21,13,..,..,..,4,61,51,73,104
"1484 Lysekil","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1484 Lysekil","utilized pasture",..,..,..,..,..,..,622,558,488,..,..,..,..,..
"1484 Lysekil","utilized ley for hay and pasture",1528,1424,1456,1572,1607,1704,..,..,..,1590,1489,1530,1482,1600
"1484 Lysekil","not utilized ley for hay and pasture",16,19,68,55,97,53,30,34,26,28,..,..,..,..
"1484 Lysekil","ley for seeds",16,32,40,21,26,20,5,..,5,..,0,..,1,..
"1484 Lysekil","table potatoes",22,20,12,12,12,10,9,8,11,4,4,1,4,6
"1484 Lysekil","potatoes for processing of starch",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1484 Lysekil","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1484 Lysekil","winter rape",..,10,4,4,..,..,4,4,8,3,4,4,..,..
"1484 Lysekil","spring rape",52,21,24,29,26,40,19,7,3,22,..,31,38,15
"1484 Lysekil","winter turnip rape",5,..,..,..,..,..,..,..,..,..,..,..,..,..
"1484 Lysekil","spring turnip rape",53,38,13,20,3,..,16,28,5,50,..,12,..,..
"1484 Lysekil","oil flax",..,..,..,..,..,..,..,..,..,31,..,..,..,..
"1484 Lysekil","horticulture plants",..,..,..,..,..,..,..,..,..,15,3,..,1,..
"1484 Lysekil","other crops",4,5,2,5,16,4,25,4,6,..,15,1,2,..
"1484 Lysekil","energy forest",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1484 Lysekil","fallow land",98,71,383,357,98,123,71,98,333,351,357,357,380,450
"1484 Lysekil","other untilled arable land",1,4,14,15,148,168,154,165,37,53,..,22,20,..
"1484 Lysekil","unspecified arable land",..,..,..,..,..,..,..,..,..,..,67,50,42,29
"1485 Uddevalla","total arable land",9983,9885,9535,9311,8884,8651,8910,8895,8732,8793,8182,8093,8031,8249
"1485 Uddevalla","winter wheat",108,368,468,558,370,342,454,333,317,239,508,202,512,169
"1485 Uddevalla","spring wheat",129,125,78,48,58,37,33,41,51,38,13,41,30,91
"1485 Uddevalla","rye",45,108,117,191,104,35,39,10,16,7,12,4,29,1
"1485 Uddevalla","winter barley",..,..,..,..,..,..,19,..,8,13,6,..,24,..
"1485 Uddevalla","barley",1634,1571,930,966,780,712,..,..,..,..,..,..,..,..
"1485 Uddevalla","spring barley",..,..,..,..,..,..,668,734,897,876,425,443,468,548
"1485 Uddevalla","oats",2977,3103,2395,2011,1751,1694,1656,1781,1479,1800,1569,1859,1593,1220
"1485 Uddevalla","mixed grain and triticale",..,..,..,135,244,223,..,..,..,..,..,..,..,..
"1485 Uddevalla","ley for hay and forage plants",..,..,..,..,..,..,2579,2488,2565,..,..,..,..,..
"1485 Uddevalla","triticale",..,..,..,..,..,..,76,49,37,64,97,49,63,37
"1485 Uddevalla","mixed grain",329,309,204,..,..,..,91,177,225,141,125,163,60,143
"1485 Uddevalla","field peas for cooking, fodder peas, vetches and field beans",26,160,64,50,24,18,15,3,9,46,38,48,35,37
"1485 Uddevalla","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1485 Uddevalla","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1485 Uddevalla","green fodder",64,17,68,66,33,32,..,..,..,18,126,39,53,78
"1485 Uddevalla","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1485 Uddevalla","utilized pasture",..,..,..,..,..,..,1624,1632,1617,..,..,..,..,..
"1485 Uddevalla","utilized ley for hay and pasture",3448,3255,3271,3430,3646,3746,..,..,..,3972,3755,3834,3810,4461
"1485 Uddevalla","not utilized ley for hay and pasture",84,51,130,267,264,299,192,268,194,161,..,..,..,..
"1485 Uddevalla","ley for seeds",16,25,35,21,11,16,19,12,1,10,7,..,7,..
"1485 Uddevalla","table potatoes",72,56,39,41,43,45,51,41,48,38,43,38,32,39
"1485 Uddevalla","potatoes for processing of starch",..,..,..,..,..,..,..,..,..,..,0,0,..,..
"1485 Uddevalla","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1485 Uddevalla","winter rape",12,4,17,31,24,2,22,..,13,3,..,19,13,..
"1485 Uddevalla","spring rape",286,228,172,175,135,199,178,115,48,38,31,40,12,94
"1485 Uddevalla","winter turnip rape",4,11,6,7,5,4,..,..,..,..,2,..,..,..
"1485 Uddevalla","spring turnip rape",276,138,99,94,81,65,36,36,15,50,15,10,13,..
"1485 Uddevalla","oil flax",..,..,..,..,..,..,..,..,..,16,3,3,..,..
"1485 Uddevalla","horticulture plants",..,..,..,..,..,..,..,..,..,35,38,33,30,22
"1485 Uddevalla","other crops",39,34,23,35,71,102,210,175,91,5,38,3,3,17
"1485 Uddevalla","energy forest",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1485 Uddevalla","fallow land",382,275,1366,1094,551,334,258,219,776,993,875,856,971,1139
"1485 Uddevalla","other untilled arable land",52,47,53,91,689,746,691,781,326,232,..,64,66,5
"1485 Uddevalla","unspecified arable land",..,..,..,..,..,..,..,..,..,..,456,346,206,110
"1486 Strömstad","total arable land",5645,5833,5615,5522,5198,5127,5265,5337,5197,5384,5172,5123,5070,5250
"1486 Strömstad","winter wheat",42,118,198,280,192,71,227,251,140,73,376,229,238,44
"1486 Strömstad","spring wheat",26,90,33,11,5,33,36,52,75,100,148,215,203,228
"1486 Strömstad","rye",3,23,68,58,51,10,9,38,22,2,35,1,10,..
"1486 Strömstad","winter barley",..,..,..,..,..,..,..,2,8,1,..,3,6,12
"1486 Strömstad","barley",760,1003,513,566,450,458,..,..,..,..,..,..,..,..
"1486 Strömstad","spring barley",..,..,..,..,..,..,559,484,620,1034,689,710,616,745
"1486 Strömstad","oats",1534,1724,1311,1128,1016,1064,972,1025,907,1049,1018,1282,1291,882
"1486 Strömstad","mixed grain and triticale",..,..,..,63,41,33,..,..,..,..,..,..,..,..
"1486 Strömstad","ley for hay and forage plants",..,..,..,..,..,..,1455,1469,1438,..,..,..,..,..
"1486 Strömstad","triticale",..,..,..,..,..,..,7,16,2,6,37,55,49,12
"1486 Strömstad","mixed grain",134,162,73,..,..,..,42,63,46,55,106,22,70,66
"1486 Strömstad","field peas for cooking, fodder peas, vetches and field beans",20,88,40,26,31,5,10,10,5,5,4,22,24,52
"1486 Strömstad","green peas",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1486 Strömstad","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1486 Strömstad","green fodder",54,38,36,15,23,21,..,..,..,10,2,27,45,87
"1486 Strömstad","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1486 Strömstad","utilized pasture",..,..,..,..,..,..,915,919,724,..,..,..,..,..
"1486 Strömstad","utilized ley for hay and pasture",2490,2116,2102,2136,2122,2179,..,..,..,1699,1653,1593,1529,1689
"1486 Strömstad","not utilized ley for hay and pasture",43,69,80,146,196,198,62,51,93,103,..,..,..,..
"1486 Strömstad","ley for seeds",23,14,27,24,33,35,15,11,34,..,..,..,..,..
"1486 Strömstad","table potatoes",29,24,18,11,12,12,12,13,11,5,5,4,4,3
"1486 Strömstad","potatoes for processing of starch",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1486 Strömstad","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1486 Strömstad","winter rape",..,..,..,2,3,2,..,2,..,..,..,..,..,..
"1486 Strömstad","spring rape",105,102,39,34,27,50,30,24,34,8,..,22,36,177
"1486 Strömstad","winter turnip rape",13,..,..,..,..,..,19,..,..,..,..,..,..,..
"1486 Strömstad","spring turnip rape",73,68,111,144,62,115,85,102,53,59,83,47,29,..
"1486 Strömstad","oil flax",..,..,..,..,..,..,..,..,..,14,..,..,..,..
"1486 Strömstad","horticulture plants",..,..,..,..,..,..,..,..,..,3,0,0,1,14
"1486 Strömstad","other crops",7,9,11,10,12,14,46,28,104,6,13,8,10,..
"1486 Strömstad","energy forest",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1486 Strömstad","fallow land",173,128,876,763,410,184,162,145,716,1012,836,802,842,1201
"1486 Strömstad","other untilled arable land",116,57,79,105,512,643,602,632,164,140,..,27,48,5
"1486 Strömstad","unspecified arable land",..,..,..,..,..,..,..,..,..,..,167,54,20,..
"1487 Vänersborg","total arable land",22157,22212,21733,21854,21360,21048,21269,21337,21605,22044,21766,21528,21687,21665
"1487 Vänersborg","winter wheat",725,1392,2054,2968,2385,2121,3030,2524,2206,2052,3750,3011,3587,2598
"1487 Vänersborg","spring wheat",148,214,126,71,115,155,37,136,190,245,112,238,219,258
"1487 Vänersborg","rye",42,100,277,291,118,107,224,224,135,195,284,143,247,147
"1487 Vänersborg","winter barley",..,..,..,..,..,..,80,53,14,11,8,2,..,..
"1487 Vänersborg","barley",3879,3973,2472,2425,2261,2417,..,..,..,..,..,..,..,..
"1487 Vänersborg","spring barley",..,..,..,..,..,..,1908,2152,2480,3023,2032,2220,1782,2793
"1487 Vänersborg","oats",7802,7668,6282,5445,5336,5239,4905,5134,4534,5779,5210,5830,5949,4618
"1487 Vänersborg","mixed grain and triticale",..,..,..,234,265,366,..,..,..,..,..,..,..,..
"1487 Vänersborg","ley for hay and forage plants",..,..,..,..,..,..,3958,3787,3796,..,..,..,..,..
"1487 Vänersborg","triticale",..,..,..,..,..,..,317,479,309,123,205,278,420,744
"1487 Vänersborg","mixed grain",456,362,258,..,..,..,227,255,393,417,304,165,124,156
"1487 Vänersborg","field peas for cooking, fodder peas, vetches and field beans",99,271,281,291,164,195,98,30,108,182,196,146,143,137
"1487 Vänersborg","green peas",..,..,..,..,..,..,..,..,..,267,247,319,441,289
"1487 Vänersborg","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1487 Vänersborg","green fodder",66,59,72,134,73,71,..,..,..,17,92,62,56,219
"1487 Vänersborg","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1487 Vänersborg","utilized pasture",..,..,..,..,..,..,2285,2320,2082,..,..,..,..,..
"1487 Vänersborg","utilized ley for hay and pasture",5875,5019,5008,5264,5303,5947,..,..,..,4719,4526,4398,4229,4461
"1487 Vänersborg","not utilized ley for hay and pasture",145,113,156,265,387,278,225,214,170,196,..,..,..,..
"1487 Vänersborg","ley for seeds",284,281,301,312,278,201,140,198,186,269,419,426,363,348
"1487 Vänersborg","table potatoes",57,170,53,50,44,57,47,46,45,31,31,34,30,30
"1487 Vänersborg","potatoes for processing of starch",..,..,..,..,..,..,..,..,..,..,0,0,0,..
"1487 Vänersborg","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1487 Vänersborg","winter rape",5,31,54,137,155,28,163,15,99,5,55,103,203,312
"1487 Vänersborg","spring rape",492,488,417,261,323,438,406,428,280,171,107,134,194,641
"1487 Vänersborg","winter turnip rape",102,41,30,50,27,29,20,31,10,22,11,..,..,..
"1487 Vänersborg","spring turnip rape",785,948,916,830,788,850,687,844,775,481,217,559,374,430
"1487 Vänersborg","oil flax",..,..,..,..,..,..,..,..,..,251,..,..,..,..
"1487 Vänersborg","horticulture plants",..,..,..,..,..,..,..,..,..,26,30,30,32,18
"1487 Vänersborg","other crops",439,549,603,594,640,471,614,577,625,2,113,8,7,31
"1487 Vänersborg","energy forest",..,..,..,..,..,..,..,..,..,42,39,39,39,34
"1487 Vänersborg","fallow land",557,404,2251,2129,960,527,442,414,2913,3172,3267,3015,3008,3336
"1487 Vänersborg","other untilled arable land",199,129,122,103,1738,1551,1456,1477,257,349,..,91,69,6
"1487 Vänersborg","unspecified arable land",..,..,..,..,..,..,..,..,..,..,512,277,170,40
"1488 Trollhättan","total arable land",10810,10611,10323,10262,9982,9790,9832,9775,9928,10037,9675,9571,9466,9720
"1488 Trollhättan","winter wheat",193,498,961,1447,965,904,1150,870,896,776,1340,572,1312,1000
"1488 Trollhättan","spring wheat",89,152,74,31,60,77,83,69,130,78,88,187,190,148
"1488 Trollhättan","rye",23,80,186,216,101,108,130,126,133,41,88,28,79,6
"1488 Trollhättan","winter barley",..,..,..,..,..,..,16,11,..,..,..,23,21,..
"1488 Trollhättan","barley",1958,2137,1066,1008,1000,814,..,..,..,..,..,..,..,..
"1488 Trollhättan","spring barley",..,..,..,..,..,..,691,805,985,1211,780,895,664,878
"1488 Trollhättan","oats",4568,3843,2679,2415,2540,2738,2409,2671,2167,2593,2348,2663,2465,1952
"1488 Trollhättan","mixed grain and triticale",..,..,..,70,21,66,..,..,..,..,..,..,..,..
"1488 Trollhättan","ley for hay and forage plants",..,..,..,..,..,..,1905,1905,1890,..,..,..,..,..
"1488 Trollhättan","triticale",..,..,..,..,..,..,25,55,82,35,21,18,34,46
"1488 Trollhättan","mixed grain",80,149,66,..,..,..,28,26,24,106,76,117,73,15
"1488 Trollhättan","field peas for cooking, fodder peas, vetches and field beans",15,103,124,119,71,46,32,18,40,47,106,177,122,151
"1488 Trollhättan","green peas",..,..,..,..,..,..,..,..,..,112,121,114,53,42
"1488 Trollhättan","white beans",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1488 Trollhättan","green fodder",56,27,25,9,26,44,..,..,..,31,16,19,56,64
"1488 Trollhättan","utilized ley for hay",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1488 Trollhättan","utilized pasture",..,..,..,..,..,..,1360,1350,1194,..,..,..,..,..
"1488 Trollhättan","utilized ley for hay and pasture",2816,2511,2522,2616,2659,2949,..,..,..,2423,2231,2233,2054,2525
"1488 Trollhättan","not utilized ley for hay and pasture",58,87,153,214,291,158,172,127,160,124,..,..,..,..
"1488 Trollhättan","ley for seeds",91,56,137,116,94,68,42,74,76,56,121,122,140,154
"1488 Trollhättan","table potatoes",16,12,22,18,20,15,15,13,12,8,7,5,5,6
"1488 Trollhättan","potatoes for processing of starch",..,..,3,2,..,..,..,..,..,..,..,..,..,..
"1488 Trollhättan","sugar beets",..,..,..,..,..,..,..,..,..,..,..,..,..,..
"1488 Trollhättan","winter rape",..,..,87,202,148,43,66,33,19,4,23,50,108,73
"1488 Trollhättan","spring rape",350,399,433,344,271,303,322,295,146,99,11,144,120,195
"1488 Trollhättan","winter turnip rape",9,..,..,..,..,..,..,5,5,4,..,..,..,..
"1488 Trollhättan","spring turnip rape",87,116,64,46,20,74,45,99,111,96,68,151,20,33
"1488 Trollhättan","oil flax",..,..,..,..,..,..,..,..,..,67,22,11,14,..
"1488 Trollhättan","horticulture plants",..,..,..,..,..,..,..,..,..,10,8,5,4,3
"1488 Trollhättan","other crops",79,167,162,124,132,91,142,75,139,..,96,17,6,29
"1488 Trollhättan","energy forest",..,..,..,..,..,..,..,..,..,..,6,6,11,..
"1488 Trollhättan","fallow land",291,224,1513,1179,730,357,372,383,1519,1883,1866,1787,1755,2359
"1488 Trollhättan","other untilled arable land",31,50,46,86,833,935,830,764,203,231,..,75,67,4
"1488 Trollhättan","unspecified arable land",..,..,..,..,..,..,..,..,..,..,231,150,95,28
"1489 Alingsås","total arable land",8420,8315,8104,8035,7818,7614,7661,7675,7862,8128,7881,8001,7748,7964
"1489 Alingsås","winter wheat",211,414,667,788,459,498,538,396,378,324,888,503,832,544
"1489 Alingsås","spring wheat",113,153,74,30,50,40,29,27,96,95,37,109,95,111
"1489 Alingsås","rye",61,176,267,201,97,76,110,77,56,21,41,47,33,19
"1489 Alingsås","winter barley",..,..,..,..,..,..,10,26,14,..,7,4,2,..
"1489 Alingsås","barley",1647,1810,1065,1108,970,884,..,..,..,..,..,..,..,..
"1489 Alingsås","spring barley",..,..,..,..,..,..,798,812,1116,1337,829,1021,831,1035
"1489 Alingsås","oats",3266,2891,2071,1839,2096,2016,1743,1917,1740,1966,1892,1899,1944,1297
"1489 Alingsås","mixed grain and triticale",..,..,..,17,13,43,..,..,..,..,..,..,..,..
"1489 Alingsås","ley for hay and forage plants",..,..,..,..,..,..,1810,1779,1840,..,..,..,..,..
"1489 Alingsås","triticale",..,..,..,..,..,..,115,117,102,31,76,59,81,112
"1489 Alingsås","mixed grain",71,47,22,..,..,..,30,8,36,35,25,30,42,..
"1489 Alingsås","field peas for cooking, fodder peas, vetches and field beans",35,59,39,63,51,54,32,40,8,29,50,46,115,87
"1489 Alingsås","green peas",..,..,..,..,..,..,..,..,..,31,15,24,..,..
